index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales predictions
264866,378,2,1/22/2014,916,1,1,0,0,6763.4
645188,221,3,10/2/2014,703,1,1,0,0,7645.36
73154,404,2,3/13/2013,543,1,0,0,0,4231.79
82116,114,2,9/18/2013,499,1,0,0,0,3898.11
405800,54,0,4/21/2014,0,0,0,1,0,0
128544,847,6,1/5/2014,0,0,0,0,0,0
511793,996,4,5/8/2015,775,1,1,0,0,8059.74
64322,684,6,12/8/2013,0,0,0,0,0,0
648579,436,5,7/12/2014,432,1,0,0,0,3636.3
343805,83,5,2/22/2014,290,1,0,0,0,3221.27
265088,913,6,9/28/2014,0,0,0,0,0,0
53753,83,6,6/28/2015,0,0,0,0,0,0
158739,844,0,7/1/2013,665,1,1,0,0,7067.38
259340,748,4,4/12/2013,542,1,1,0,0,6477.66
567425,1069,4,4/4/2014,780,1,1,0,0,6304.88
177946,227,2,10/23/2013,567,1,1,0,1,5872.47
687211,242,2,4/2/2014,319,1,1,0,0,3738.43
548552,521,1,10/8/2013,361,1,1,0,1,4917.06
450236,736,6,4/20/2014,0,0,0,0,0,0
204617,834,4,10/25/2013,699,1,1,0,0,6342.155
444618,1059,2,4/29/2015,1314,1,1,0,0,11206.9
369754,1059,4,3/7/2014,1161,1,1,0,1,8828.57
212293,346,4,5/17/2013,679,1,1,0,0,7664.02
697689,513,4,1/11/2013,2279,1,1,0,0,19326.59
50514,145,6,11/17/2013,0,0,0,0,0,0
625870,489,1,7/7/2015,615,1,0,0,0,5980.78
706334,949,0,12/22/2014,724,1,0,0,1,6305.97
330993,328,5,7/26/2014,274,1,0,0,0,2391.05
21049,667,1,6/2/2015,834,1,1,0,0,9293.1
283843,527,4,1/9/2015,984,1,1,0,0,10722.88
12890,292,2,5/7/2014,836,1,1,0,0,6933.05
77987,467,4,6/5/2015,1871,1,1,0,0,14539.82
458509,59,0,6/16/2014,829,1,1,0,0,9288.19
560900,996,2,11/20/2013,0,0,1,1,0,0
556136,802,6,4/12/2015,0,0,0,0,0,0
609713,505,5,6/6/2015,581,1,0,0,0,4950.02
500518,362,2,10/8/2014,1235,1,1,0,0,10155.04
52543,718,2,1/2/2013,900,1,0,0,1,7618.91
399369,342,5,3/9/2013,874,1,0,0,0,11469.456666666667
357850,863,4,11/1/2013,1106,1,0,0,0,8928.16
586471,332,3,8/15/2013,482,1,1,0,1,3776.63
50342,914,5,1/17/2015,816,1,0,0,0,6778.061
19425,540,5,8/31/2013,342,1,0,0,0,3973.17
483606,273,2,5/22/2013,604,1,0,0,0,5305.21
28916,526,6,8/3/2014,0,0,0,0,0,0
113392,466,3,4/4/2013,722,1,0,0,1,6558.785333333334
415548,1015,4,2/21/2014,537,1,1,0,0,6805.42
574162,768,5,1/17/2015,1217,1,0,0,0,10700.32
6088,1062,3,2/26/2015,461,1,0,0,0,4448.21
286459,1113,6,3/16/2014,0,0,0,0,0,0
647278,678,2,5/21/2014,839,1,1,0,0,7930.91
297893,468,6,4/13/2014,0,0,0,0,0,0
31003,786,5,7/27/2013,156,1,0,0,0,1023.5833333333335
90428,657,2,10/1/2014,920,1,1,0,0,8583.71
605257,430,2,5/22/2013,575,1,0,0,1,6626.36
396242,1096,5,5/10/2014,619,1,0,0,0,5530.77
684707,841,1,1/13/2015,453,1,1,0,0,3623.17
537585,834,4,4/18/2014,0,0,1,1,1,0
241396,770,1,5/28/2013,828,1,1,0,0,7799.94
533865,766,1,1/8/2013,493,1,1,0,0,5953.92
58661,657,1,6/4/2013,817,1,1,0,0,8453.08
698517,697,6,3/2/2014,0,0,0,0,0,0
441848,901,3,1/9/2014,646,1,1,0,0,6862.05
381342,113,6,2/22/2015,0,0,0,0,0,0
302306,557,6,2/8/2015,0,0,0,0,0,0
665829,257,0,9/15/2014,762,1,1,0,0,7476.78
1677,764,3,6/19/2014,0,0,1,1,0,0
316492,1047,2,1/1/2014,0,0,0,1,1,0
419426,176,5,3/22/2014,373,1,0,0,0,2910.23
218479,83,6,4/20/2014,0,0,0,0,0,0
449741,719,2,2/6/2013,389,1,1,0,0,4858.72
365458,367,4,4/10/2015,498,1,0,0,1,4450.3
419954,224,4,1/24/2014,486,1,1,0,0,7146.07
369388,793,4,8/1/2014,488,1,1,0,1,5001.26
195842,860,2,5/14/2014,613,1,0,0,0,4246.4
274871,1063,4,5/16/2014,478,1,0,0,0,3635.04
230828,383,6,3/24/2013,0,0,0,0,0,0
2093,446,6,8/25/2013,0,0,0,0,0,0
412578,1045,3,12/26/2013,0,0,0,1,1,0
709303,1076,6,4/20/2014,0,0,0,0,0,0
174177,854,0,4/22/2013,759,1,1,0,0,8315.98
636921,481,5,10/18/2014,480,1,0,0,0,4623.93
457869,297,5,5/18/2013,562,1,0,0,0,5262.24
113506,735,2,4/10/2013,563,1,1,0,0,5966.86
151915,17,6,4/7/2013,0,0,0,0,0,0
229566,39,6,2/22/2015,0,0,0,0,0,0
316411,1029,1,5/5/2015,1019,1,1,0,0,8148.69
644068,933,5,2/23/2013,346,1,0,0,0,3266.09
592235,978,4,11/22/2013,1120,1,1,0,0,9020.42
3993,746,5,9/6/2014,573,1,0,0,0,5201.81
132952,124,3,3/5/2015,558,1,1,0,0,4758.49
167701,752,6,4/5/2015,0,0,0,0,0,0
327965,840,3,5/15/2014,1005,1,0,0,0,6429.22
366555,826,1,10/1/2013,774,1,0,0,0,7373.88
459280,897,3,2/27/2014,281,1,0,0,0,2593.416666666667
490677,577,1,4/16/2013,578,1,0,0,0,4530.94
115555,973,6,3/24/2013,0,0,0,0,0,0
113059,293,2,9/10/2014,677,1,0,0,0,4580.52
25509,460,3,3/27/2014,310,1,0,0,0,2981.54
618318,106,4,5/3/2013,1019,1,1,0,0,9870.01
340268,448,1,2/3/2015,855,1,1,0,0,8988.55
332027,1045,5,6/6/2015,952,1,0,0,0,7141.7
693928,743,0,3/23/2015,393,1,0,0,0,3449.12
515789,8,4,4/12/2013,612,1,1,0,0,5500.22
327725,515,6,9/14/2014,0,0,0,0,0,0
58532,276,2,7/1/2015,560,1,1,0,0,4712.412333333334
498055,990,2,9/3/2014,557,1,1,0,0,6457.48
223221,280,4,2/15/2013,485,1,0,0,0,5512.115
472111,1009,5,12/14/2013,412,1,0,0,0,4814.91
514389,291,5,10/5/2013,541,1,0,0,0,5157.75
515917,566,5,10/4/2014,533,1,0,0,0,5108.35
284312,1110,4,6/12/2015,494,1,0,0,0,3858.7
371494,1112,2,7/29/2015,709,1,1,0,1,8737.21
550892,99,0,6/1/2015,510,1,1,0,1,6196.1
618135,844,4,3/22/2013,526,1,1,0,0,4990.33
196406,465,6,3/17/2013,0,0,0,0,0,0
54230,1048,4,3/20/2015,587,1,1,0,0,7920.1
438938,202,5,4/26/2014,507,1,0,0,0,5558.305
25106,382,4,5/15/2015,753,1,0,0,1,7376.195
234496,67,4,5/3/2013,860,1,1,0,0,8704.49
221214,220,6,12/22/2013,0,0,0,0,0,0
343468,876,2,9/4/2013,858,1,0,0,0,6740.55
607670,1088,6,5/25/2014,0,0,0,0,0,0
330162,677,4,6/27/2014,545,1,0,0,0,5762.54
691955,914,2,9/3/2014,1214,1,1,0,0,10411.1
528040,401,5,10/18/2014,263,1,0,0,0,2939.1
330194,70,5,4/13/2013,635,1,0,0,0,6067.94
625865,730,6,10/13/2013,0,0,0,0,0,0
572304,810,4,7/26/2013,490,1,0,0,1,5386.34
315648,217,0,12/9/2013,647,1,0,0,0,5933.07
258967,510,2,10/30/2013,947,1,0,0,1,8058.45
496144,733,1,5/7/2013,3547,1,0,0,0,15144.31
640195,1028,6,10/20/2013,0,0,0,0,0,0
672069,921,3,8/29/2013,1263,1,1,0,0,10690.7
535166,596,3,10/24/2013,711,1,1,0,0,4741.05
705918,785,1,10/15/2013,390,1,0,0,0,3858.66
711319,263,2,2/13/2013,256,1,0,0,1,2595.9
186168,49,2,2/27/2013,385,1,0,0,0,4516.12
646271,633,3,3/26/2015,480,1,0,0,0,5416.38
680835,1104,0,4/27/2015,485,1,1,0,0,6789.16
2383,402,0,9/30/2013,598,1,0,0,0,5275.05
303354,531,2,12/3/2014,741,1,1,0,0,7900.6
542646,729,3,10/16/2014,839,1,0,0,1,6845.8
230988,989,5,2/14/2015,399,1,0,0,0,3880.758333333333
540392,790,1,7/9/2013,549,1,0,0,1,5781.27
210574,448,1,11/26/2013,716,1,0,0,0,7368.74
15923,696,3,6/13/2013,936,1,0,0,0,6582.69
307585,441,4,5/10/2013,747,1,0,0,0,7056.27
353632,858,5,3/30/2013,422,1,0,0,0,4726.87
565790,238,6,6/16/2013,0,0,0,0,0,0
462051,322,0,8/11/2014,560,1,0,0,1,4912
93696,181,6,9/8/2013,0,0,0,0,0,0
72110,19,4,1/9/2015,641,1,1,0,0,6601.2
653552,673,1,12/9/2014,517,1,0,0,0,5272.5
391130,246,0,6/2/2014,1200,1,1,0,0,10571.62
708876,921,2,2/20/2013,1285,1,1,0,0,11474.33
661101,210,1,9/17/2013,233,1,0,0,0,1924.38
35155,15,6,2/15/2015,0,0,0,0,0,0
290727,361,4,3/21/2014,697,1,1,0,0,7116.09
551894,212,1,11/12/2013,389,1,0,0,0,3715.55
389051,855,0,7/28/2014,777,1,1,0,0,8487.49
60397,90,1,8/12/2014,872,1,0,0,1,6782.91
601126,1030,6,12/1/2013,0,0,0,0,0,0
685060,620,5,5/9/2015,888,1,0,0,0,9605.98
527044,1002,6,1/4/2015,0,0,0,0,0,0
446476,832,6,4/26/2015,0,0,0,0,0,0
76930,800,2,3/5/2014,617,1,1,0,0,6535.17
48102,738,6,10/26/2014,0,0,0,0,0,0
515351,380,4,6/28/2013,1365,1,0,0,0,14011.98
211288,872,1,5/12/2015,740,1,0,0,0,6385.32
342300,96,6,7/21/2013,0,0,0,0,0,0
20513,278,5,2/7/2015,580,1,0,0,0,5460.58
339201,1045,0,9/22/2014,987,1,0,0,0,7484.85
481323,334,4,5/15/2015,627,1,0,0,0,6131
215012,140,5,11/15/2014,858,1,0,0,0,7471.42
677212,546,2,8/7/2013,1519,1,0,0,0,11900.65
278568,443,0,1/19/2015,405,1,0,0,0,3806.05
560911,1077,6,3/1/2015,0,0,0,0,0,0
362046,834,5,6/7/2014,459,1,0,0,0,4497.28
621352,225,0,4/20/2015,450,1,0,0,0,3814.61
4819,825,2,12/18/2013,571,1,1,0,0,6465.65
628616,196,1,10/14/2014,586,1,0,0,1,3907.75
386702,945,2,4/24/2013,555,1,1,0,0,4721.17
422878,436,4,4/18/2014,0,0,1,1,1,0
548965,195,2,10/16/2013,1043,1,0,0,0,7577.17
17821,1062,0,9/1/2014,794,1,1,0,1,9255.31
87169,332,5,8/10/2013,206,1,0,0,0,1550.26
69923,20,1,11/19/2013,963,1,1,0,0,8866.033333333333
371740,1083,4,11/8/2013,381,1,1,0,0,5302.49
341403,737,6,8/25/2013,0,0,0,0,0,0
2381,36,1,1/14/2014,829,1,0,0,0,5952.18
516464,223,2,7/22/2015,645,1,0,0,1,5511.546666666666
637026,26,2,7/31/2013,703,1,1,0,1,8191.07
63794,149,5,4/20/2013,360,1,0,0,0,3977.563333333333
447875,1104,0,3/10/2014,363,1,0,0,0,3957.3
701374,227,0,12/9/2013,571,1,0,0,0,5648.71
551694,594,0,8/18/2014,601,1,1,0,1,6099.83
53693,496,0,9/9/2013,1062,1,1,0,0,10978.91
154058,689,0,6/8/2015,740,1,0,0,0,6175.57
472129,260,2,6/4/2014,972,1,1,0,0,8693.09
477993,687,5,3/23/2013,702,1,0,0,0,7683.72
213212,339,3,3/19/2015,609,1,1,0,0,5205.23
402124,651,6,5/5/2013,0,0,0,0,0,0
340833,611,6,3/16/2014,0,0,0,0,0,0
116004,866,1,1/22/2013,421,1,1,0,0,5355.58
116508,655,3,10/3/2013,0,0,0,1,0,0
460459,22,3,10/3/2013,0,0,0,1,0,0
594221,811,2,1/28/2015,576,1,1,0,0,4242.72
472514,483,5,6/27/2015,221,1,0,0,0,1632.4160000000002
142803,268,2,4/24/2013,681,1,1,0,0,5901.92
67310,885,6,3/1/2015,0,0,0,0,0,0
29069,255,5,2/21/2015,724,1,0,0,0,6482.74
381980,433,5,6/8/2013,539,1,0,0,0,4894.16
83223,504,3,7/3/2014,1031,1,1,0,0,8096.1
133726,635,1,6/4/2013,852,1,1,0,0,8872.17
293740,501,3,4/25/2013,546,1,1,0,0,5755.89
85426,202,5,4/27/2013,463,1,0,0,0,4775.77
38661,991,6,2/10/2013,0,0,0,0,0,0
659302,569,2,8/7/2013,722,1,0,0,0,4838.51
701518,842,1,3/12/2013,898,1,0,0,0,12975.47
493734,468,2,3/13/2013,642,1,0,0,0,5279.31
430292,470,5,5/9/2015,1949,1,0,0,0,13554.05
62733,963,0,6/9/2014,0,0,0,1,0,0
626136,153,5,2/23/2013,347,1,0,0,0,3196.25
498411,444,2,4/3/2013,1566,1,0,0,1,11825.58
266371,989,0,4/20/2015,621,1,0,0,0,4834.47
316369,1037,2,4/8/2015,729,1,0,0,1,5800.29
334384,1091,2,7/30/2014,716,1,1,0,1,8989.47
683563,627,2,1/15/2014,490,1,0,0,0,4539.02
609743,662,4,4/12/2013,855,1,1,0,0,9487.031666666666
688086,123,3,5/9/2013,0,0,0,1,0,0
75309,1021,5,7/25/2015,1027,1,0,0,0,8470.38
704747,35,5,8/23/2014,708,1,0,0,0,7412.876666666667
616617,308,2,11/27/2013,825,1,0,0,0,7340.58
548038,438,0,7/22/2013,432,1,0,0,1,3719.68
553258,595,1,1/6/2015,1881,1,1,0,0,16924.9
476501,382,5,2/14/2015,560,1,0,0,0,5507.52
345085,1031,3,12/4/2014,478,1,1,0,0,5844.62
233128,38,3,3/13/2014,400,1,0,0,0,3736.47
188187,756,6,7/12/2015,0,0,0,0,0,0
275523,965,4,12/5/2014,1594,1,1,0,0,14422.41
371081,87,5,5/17/2014,398,1,0,0,0,3516.68
586315,565,0,11/4/2013,891,1,1,0,0,7543.22
518192,838,4,8/16/2013,765,1,1,0,1,7079.36
140756,54,1,10/1/2013,604,1,0,0,0,5588.79
73613,37,6,2/15/2015,0,0,0,0,0,0
105684,36,5,5/31/2014,1092,1,0,0,0,10005.38
119843,915,5,11/23/2013,600,1,0,0,0,6112.43
135294,729,2,10/9/2013,1037,1,1,0,0,10318.25
484810,1032,0,7/29/2013,1197,1,1,0,1,12366.41
295337,833,3,4/23/2015,375,1,0,0,0,3621.81
531786,154,4,5/22/2015,727,1,1,0,0,8128.14
656753,641,3,10/31/2013,631,1,0,0,1,6486.07
318225,211,6,7/21/2013,0,0,0,0,0,0
425596,64,1,1/14/2014,548,1,0,0,0,5003.88
96110,244,2,2/12/2014,442,1,0,0,0,4093.26
496049,613,0,8/5/2013,934,1,0,0,1,5765.18
706949,151,3,5/28/2015,641,1,0,0,0,5986.09
5171,52,1,8/20/2013,465,1,0,0,1,5823.25
497163,1041,1,6/16/2015,748,1,1,0,0,6851.04
211672,315,3,9/19/2013,421,1,0,0,0,3609.79
60753,385,5,5/30/2015,710,1,0,0,0,7193.63
610223,410,6,12/22/2013,0,0,0,0,0,0
669153,869,6,2/9/2014,0,0,0,0,0,0
634401,1058,0,10/14/2013,1007,1,0,0,0,8110.12
425424,1079,6,5/11/2014,0,0,0,0,0,0
297946,57,3,6/20/2013,1046,1,1,0,0,11399.77
216814,632,3,2/28/2013,815,1,0,0,0,6365.04
426193,399,6,9/15/2013,0,0,0,0,0,0
181165,871,6,6/29/2014,0,0,0,0,0,0
309742,1064,1,4/28/2015,1211,1,1,0,0,11212.09
53687,885,3,11/14/2013,640,1,0,0,0,4618.84
568260,282,2,1/22/2014,627,1,1,0,0,5260.85
155390,424,6,10/20/2013,0,0,0,0,0,0
212898,422,4,3/7/2014,523,1,1,0,0,5690.31
294199,1095,5,3/14/2015,384,1,0,0,0,2846.99
445427,47,5,1/11/2014,767,1,0,0,0,5618.9
409518,886,4,6/28/2013,515,1,0,0,0,4499.27
663050,809,2,9/17/2014,755,1,1,0,0,9204.9
327046,84,3,2/27/2014,1139,1,0,0,0,8915.98
69398,939,4,6/20/2014,803,1,1,0,0,8012.67
480490,228,4,4/11/2014,601,1,0,0,0,5979.82
665898,732,1,1/29/2013,363,1,0,0,0,3403.9
110723,771,4,5/8/2015,724,1,1,0,0,6985.66
627281,1061,3,6/5/2014,631,1,1,0,0,8781.93
399022,635,3,8/28/2014,530,1,0,0,1,4674.48
40566,939,3,5/22/2014,507,1,1,0,0,5446.21
546236,943,4,4/12/2013,628,1,1,0,0,7105.54
406118,1087,4,11/8/2013,662,1,1,0,0,6835.85
95822,833,0,1/28/2013,417,1,0,0,0,3893.59
277772,196,3,6/11/2015,636,1,0,0,0,4557.88
238301,686,6,6/28/2015,0,0,0,0,0,0
688442,361,0,2/16/2015,726,1,1,0,0,7958.09
442889,83,6,7/12/2015,0,0,0,0,0,0
487004,915,5,3/2/2013,749,1,0,0,0,8713.7
473323,537,0,12/22/2014,906,1,0,0,1,8186.35
312883,913,4,10/25/2013,1197,1,1,0,0,9416.4925
23087,180,0,4/29/2013,989,1,1,0,0,9478.16
649115,448,1,12/16/2014,1035,1,1,0,0,9937.72
402466,1022,3,3/5/2015,947,1,1,0,0,8347.91
427988,845,1,6/17/2014,376,1,1,0,0,5159.33
525657,524,0,1/5/2015,1201,1,1,0,1,13544.76
501590,573,2,5/21/2014,357,1,1,0,0,4456.823333333333
400132,392,6,5/4/2014,0,0,0,0,0,0
284697,250,6,10/27/2013,0,0,0,0,0,0
19675,412,4,4/26/2013,615,1,1,0,0,8504.72
705249,826,5,2/7/2015,567,1,0,0,0,6564.965
182164,1110,3,4/18/2013,452,1,0,0,0,3295.19
600466,1059,1,12/16/2014,1582,1,1,0,0,15085.35
397158,572,0,6/16/2014,728,1,1,0,0,9335.02
653955,702,5,4/11/2015,317,1,0,0,0,3469.35
547936,18,5,6/20/2015,480,1,0,0,0,4295.12
336975,637,6,6/22/2014,0,0,0,0,0,0
103157,727,6,3/8/2015,0,0,0,0,0,0
600883,811,0,4/7/2014,699,1,0,0,0,4070.08
387551,540,2,3/26/2014,361,1,0,0,0,4780.23
236899,427,5,6/6/2015,641,1,0,0,0,5603.914333333333
569117,846,2,1/23/2013,882,1,1,0,0,9746.98
693472,444,0,4/27/2015,1214,1,1,0,0,10949.3
604657,580,4,5/17/2013,1824,1,1,0,0,11647.31
542983,842,2,6/18/2014,1290,1,1,0,1,20850.97
335565,24,1,10/21/2014,769,1,1,0,0,7979.1
692926,23,4,7/25/2014,464,1,0,0,0,4826.83
448784,611,6,2/24/2013,0,0,0,0,0,0
591771,244,0,8/12/2013,736,1,1,0,1,8878.81
699929,995,2,4/8/2015,737,1,0,0,1,7631.95
377244,663,0,2/16/2015,925,1,1,0,0,9583.73
238178,232,0,1/7/2013,113,1,1,0,0,929.33
2082,329,1,6/23/2015,555,1,0,0,0,5218.548
458060,507,5,5/11/2013,713,1,0,0,0,8562.16
17600,863,6,4/6/2014,212,1,0,0,0,1827.07
49157,985,2,6/4/2014,759,1,1,0,0,8368.26
58377,7,1,7/7/2015,1069,1,0,0,0,8804.24
702131,992,6,3/3/2013,0,0,0,0,0,0
607180,448,2,4/30/2014,952,1,1,0,0,9815.89
543020,654,1,9/2/2014,847,1,1,0,0,8885.24
139801,675,0,7/14/2014,466,1,1,0,1,5394.87
331277,367,0,2/2/2015,716,1,1,0,0,7986.39
496799,983,6,6/1/2014,0,0,0,0,0,0
144484,757,4,2/1/2013,437,1,0,0,0,4585.69
673923,219,4,1/16/2015,441,1,1,0,0,3340.58
274467,408,0,6/8/2015,453,1,0,0,0,4132.09
208525,218,0,2/17/2014,909,1,1,0,0,7348.72
81797,862,0,4/21/2014,0,0,0,1,1,0
138030,249,6,9/8/2013,0,0,0,0,0,0
604685,654,4,5/16/2014,558,1,0,0,0,6162.75
662334,616,2,2/18/2015,876,1,1,0,0,9225.91
367649,307,4,11/28/2014,404,1,1,0,0,3733.71
625270,393,5,4/19/2014,726,1,0,0,0,7196.543333333332
709771,433,0,8/11/2014,678,1,0,0,1,5609.94
437265,829,2,9/10/2014,592,1,0,0,0,4305.76
46451,516,2,9/17/2014,780,1,1,0,0,6028.44
42079,913,4,4/17/2015,1214,1,1,0,0,9415.165
545693,984,2,6/11/2014,600,1,0,0,0,4628.09
206472,141,6,11/3/2013,0,0,0,0,0,0
261038,406,3,6/5/2014,503,1,1,0,0,6735.47
426331,959,4,12/5/2014,883,1,1,0,0,9293.12
208933,285,1,8/27/2013,410,1,1,0,0,4643.85
678909,3,6,5/19/2013,0,0,0,0,0,0
404815,508,3,10/2/2014,827,1,1,0,0,7719.49
195036,694,3,2/7/2013,686,1,1,0,0,7195.84
144333,820,1,8/20/2013,981,1,0,0,1,10541.43
485746,342,6,4/7/2013,0,0,0,0,0,0
436456,681,0,6/16/2014,640,1,1,0,0,7924.903
92585,560,6,1/11/2015,0,0,0,0,0,0
415193,642,3,8/21/2014,469,1,1,0,0,3949.41
447430,869,3,11/21/2013,1036,1,1,0,0,7493.4
351674,121,1,5/7/2013,496,1,0,0,0,4305.73
633416,64,3,12/12/2013,758,1,0,0,0,7823.41
689577,1072,6,6/2/2013,0,0,0,0,0,0
709926,35,5,7/13/2013,604,1,0,0,0,6727.91
143784,274,1,9/30/2014,1041,1,1,0,0,6603.98
86176,310,3,10/3/2013,169,1,0,1,0,1638.74
98828,206,2,3/5/2014,945,1,1,0,0,8937.76
55775,688,0,11/4/2013,554,1,1,0,0,6320.49
98452,659,0,7/15/2013,968,1,1,0,1,11270.94
561556,19,4,5/9/2014,775,1,1,0,0,7966.88
353006,147,4,5/17/2013,979,1,1,0,0,9687.47
389945,477,0,9/2/2013,405,1,0,0,1,5080.93
536135,530,2,4/30/2014,857,1,1,0,1,8540.91
687868,250,1,6/17/2014,710,1,1,0,0,9600.37
98052,336,1,3/31/2015,2202,1,1,0,1,16840.79
446578,1020,3,6/12/2014,948,1,0,0,0,7110.87
637442,766,2,6/17/2015,582,1,1,0,0,6984.57
413259,239,5,10/11/2014,499,1,0,0,0,4742.71
471126,830,3,6/25/2015,473,1,0,0,0,4995.65
617473,61,1,7/15/2014,658,1,1,0,0,6542.76
68318,861,0,12/2/2013,681,1,1,0,0,6863.94
76071,192,6,3/30/2014,0,0,0,0,0,0
134416,385,1,6/16/2015,683,1,1,0,0,8760.72
429948,509,2,4/9/2014,471,1,0,0,0,4724.1
346658,35,4,12/12/2014,661,1,0,0,0,7164.43
161533,657,1,1/28/2014,590,1,0,0,0,4123.42
485436,1097,2,10/22/2014,2230,1,1,0,1,9071.71
174725,634,2,9/10/2014,602,1,0,0,0,5136.02
349430,854,3,9/5/2013,480,1,0,0,0,3888.413333333334
269531,979,0,2/25/2013,476,1,0,0,0,3983.18
562393,1032,2,7/1/2015,973,1,1,0,0,9448.86
175483,1033,0,11/18/2013,1662,1,1,0,0,18592.99
216119,870,0,9/16/2013,863,1,0,0,0,6594.82
103680,561,4,3/21/2014,720,1,1,0,0,7082.53
580671,597,6,6/7/2015,0,0,0,0,0,0
105433,1007,5,7/13/2013,717,1,0,0,0,5106.565
14143,718,1,1/14/2014,828,1,0,0,0,6751.46
466687,284,0,6/9/2014,0,0,0,1,0,0
401317,157,0,1/26/2015,1059,1,1,0,0,12657.68
461580,1033,5,11/22/2014,985,1,0,0,0,9424.094000000001
89957,1051,4,2/15/2013,764,1,0,0,0,5738.83
611162,337,1,8/20/2013,368,1,0,0,0,4359.38
506389,411,1,2/12/2013,432,1,0,0,0,4780.45
152115,339,4,6/12/2015,653,1,0,0,0,5099.26
622443,1006,2,11/5/2014,915,1,1,0,0,7075.81
46198,623,2,7/16/2014,861,1,1,0,1,8821.9
176912,991,5,2/2/2013,825,1,0,0,0,7860.46
340517,780,2,7/23/2014,603,1,0,0,1,5196.91
406729,690,0,1/28/2013,766,1,0,0,0,4994.1
66606,333,5,2/21/2015,1046,1,0,0,0,8458.75
504298,935,1,7/30/2013,685,1,1,0,1,6892.36
537034,866,5,9/7/2013,434,1,0,0,0,5501.54
333285,38,4,8/9/2013,406,1,0,0,1,4205.2
74546,102,3,3/20/2014,1100,1,1,0,0,7805.54
62709,902,1,1/7/2014,780,1,1,0,0,9407.75
667549,747,1,12/31/2013,421,1,0,0,1,4486.18
69712,128,4,9/6/2013,480,1,0,0,0,5264.55
680039,809,6,6/16/2013,0,0,0,0,0,0
353852,373,6,5/25/2014,0,0,0,0,0,0
137621,1096,6,2/22/2015,0,0,0,0,0,0
198127,487,4,4/19/2013,685,1,0,0,0,6270.53
517286,355,0,8/26/2013,1277,1,1,0,0,11135.89
616056,679,6,6/7/2015,0,0,0,0,0,0
489992,602,0,8/19/2013,659,1,0,0,0,6291.87
24379,802,0,2/18/2013,644,1,1,0,0,8686.33
439582,466,4,1/17/2014,765,1,0,0,0,6987.91
445215,86,3,10/2/2014,748,1,1,0,0,6079.67
520486,173,4,5/29/2015,1091,1,0,0,0,9002.2
612026,163,2,9/10/2014,770,1,0,0,0,6202.37
379783,1101,6,10/5/2014,0,0,0,0,0,0
580249,320,3,12/19/2013,2908,1,1,0,0,23565.33
212771,941,4,12/13/2013,522,1,0,0,0,5441.47
15926,237,3,1/1/2015,0,0,0,1,1,0
698441,617,4,2/27/2015,651,1,0,0,0,6402.58
235547,239,6,3/30/2014,0,0,0,0,0,0
653987,321,0,6/23/2014,458,1,0,0,0,4235.58
573252,829,4,6/21/2013,862,1,1,0,0,7416.31
396425,167,0,7/1/2013,1525,1,1,0,0,14834.65
682632,356,3,11/28/2013,397,1,0,0,0,5249.35
584124,97,2,9/3/2014,769,1,1,0,0,7688.05
284367,898,5,3/30/2013,430,1,0,0,0,3870.4
335251,846,6,6/21/2015,0,0,0,0,0,0
281861,1000,0,12/2/2013,856,1,1,0,0,12926.01
508966,706,0,6/22/2015,450,1,0,0,0,4682.03
222753,262,2,2/18/2015,2875,1,1,0,0,18645.77
301666,884,1,9/17/2013,437,1,0,0,0,4176.47
167144,272,3,4/2/2015,798,1,1,0,1,8308.21
228705,219,6,5/31/2015,0,0,0,0,0,0
55415,606,2,1/28/2015,654,1,1,0,0,6826.44
653871,503,1,2/18/2014,458,1,1,0,0,6812.55
380027,273,5,11/15/2014,653,1,0,0,0,5997.29
15873,164,3,1/2/2014,573,1,0,0,1,5042.18
509265,441,6,3/16/2014,0,0,0,0,0,0
54731,274,2,4/8/2015,849,1,0,0,1,4199.33
46624,322,1,5/14/2013,764,1,1,0,0,7644.25
656383,333,6,10/26/2014,0,0,0,0,0,0
61172,226,3,1/22/2015,569,1,0,0,0,5126.3133333333335
84955,181,2,5/8/2013,729,1,0,0,0,6057.51
279241,639,3,5/9/2013,0,0,0,1,0,0
268547,273,4,6/6/2014,786,1,1,0,0,7855.31
75215,320,2,6/18/2014,2083,1,1,0,0,14893.96
612540,894,6,3/17/2013,0,0,0,0,0,0
268121,942,4,6/28/2013,463,1,0,0,0,5391.62
81198,164,5,5/30/2015,446,1,0,0,0,4176.7
300486,164,3,1/24/2013,627,1,1,0,0,6745.08
701131,733,3,4/18/2013,3337,1,0,0,0,14095.97
273915,281,5,2/21/2015,573,1,0,0,0,6034.15
387103,715,4,3/1/2013,845,1,0,0,0,7258.39
487940,859,6,5/10/2015,0,0,0,0,0,0
600207,529,6,2/1/2015,0,0,0,0,0,0
341372,446,4,4/24/2015,608,1,0,0,0,4754.41
207216,516,0,9/15/2014,971,1,1,0,0,9395.47
192091,649,3,11/21/2013,443,1,1,0,0,4471.99
65272,695,2,3/11/2015,398,1,0,0,0,3903.81
166847,113,1,2/18/2014,786,1,1,0,0,8605.07
43464,536,4,3/8/2013,1160,1,1,0,0,10775.44
571690,201,1,10/8/2013,407,1,1,0,0,5136.97
592193,515,4,7/11/2014,698,1,0,0,1,6343.26
